"EnsemblID","GENE","EVENT","COORD","LENGTH","PSI.RPE1","cRPKM.RPE1","ess.RPE1.log2FC","protImpact","selection","cyclic","type.RPE1","n.exonDel","sig.exonDel","n.singleCtrl","sig.singleCtrl","n.exonic","sig.exonic","n.Cas9","n.Cpf1","sig.Cas9.single","sig.Cpf1.single","exonDel.clean","sig.exonDel.clean","frac.singleCtrl","frac.all","frac.clean","hit"
"ENSG00000113615","SEC24A","HsaEX0056898","chr5:134002513-134002686",174,89.29,10.91,-0.512839609279854,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,2,24,1,5,0,4,8,0,1,14,2,0.0417,0.125,0.1429,FALSE
"ENSG00000111799","COL12A1","HsaEX0016284","chr6:75884754-75885026",273,73.75,54.56,-0.431419322015081,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000131115","ZNF227","HsaEX0073207","chr19:44721944-44722005",62,NA,2.56,-2.08216679739468,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,4,2,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000131115","ZNF227","HsaEX0073208","chr19:44733886-44733969",84,NA,2.56,-2.08216679739468,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,0,2,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000072571","HMMR","HsaEX0030250","chr5:162894710-162894754",45,50.46,43.51,-0.712873461407776,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000166348","USP54","HsaEX0069999","chr10:75294443-75294528",86,NA,5.42,-1.14057144258138,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,2,24,2,5,0,4,8,2,0,8,2,0.0833,0.125,0.25,FALSE
"ENSG00000171466","ZNF562","HsaEX0073942","chr19:9767223-9767329",107,NA,6.74,-0.433748151629595,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"framePres/nonessential",16,0,16,0,3,0,4,4,0,0,16,0,0,0,0,FALSE
"ENSG00000171466","ZNF562","HsaEX0073938","chr19:9771396-9771550",155,NA,6.74,-0.433748151629595,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",14,0,24,1,1,0,4,8,1,0,11,0,0.0417,0,0,FALSE
"ENSG00000023516","AKAP11","HsaEX0003358","chr13:42887183-42887266",84,29.11,10.86,-0.707236071939009,"Alternative protein isoforms (Ref)","framePres/AS",TRUE,"framePres/nonessential",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000023516","AKAP11","HsaEX0003357","chr13:42871184-42871318",135,NA,10.86,-0.707236071939009,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,2,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000124177","CHD6","HsaEX0015090","chr20:40179944-40179999",56,NA,5.06,-0.302950188789752,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,3,0,4,8,0,1,14,0,0.0417,0.0625,0,FALSE
"ENSG00000143815","LBR","HsaEX0035477","chr1:225597993-225598118",126,93.65,45.64,-0.450883550258665,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,4,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000122741","DCAF10","HsaEX0018592","chr9:37842086-37842283",198,NA,6.52,-0.425690350882896,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000122741","DCAF10","HsaEX0018594","chr9:37857272-37857348",77,NA,6.52,-0.425690350882896,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,3,2,0,4,8,2,1,7,0,0.125,0,0,FALSE
"ENSG00000131089","ARHGEF9","HsaEX0005741","chrX:62944412-62944591",180,NA,5.11,-0.909223955205219,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,5,0,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000153560","UBP1","HsaEX0068919","chr3:33450182-33450289",108,43.24,33.42,0.518394488184924,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,2,24,1,5,0,4,8,0,1,14,2,0.0417,0.125,0.1429,FALSE
"ENSG00000006194","ZNF263","HsaEX0073282","chr16:3338454-3338570",117,NA,8.54,-0.146653373855963,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,2,24,1,3,0,4,8,0,1,14,1,0.0417,0.125,0.0714,FALSE
"ENSG00000091127","PUS7","HsaEX0051324","chr7:105105760-105105861",102,100,8.93,-0.389385824084377,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,2,24,1,5,0,4,8,0,1,14,1,0.0417,0.125,0.0714,FALSE
"ENSG00000145868","FBXO38","HsaEX0025315","chr5:147806776-147807285",510,74.47,8.29,-0.46070163073437,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000197603","C5orf42","HsaEX0011155","chr5:37157415-37157522",108,NA,4.08,-0.75986788620114,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,16,0,3,0,4,4,0,0,16,0,0,0,0,FALSE
"ENSG00000204954","C12orf73","HsaEX0009277","chr12:104347192-104347312",121,NA,3.38,-1.1891181303623,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,3,0,4,8,1,0,12,0,0.0417,0,0,FALSE
"ENSG00000126777","KTN1","HsaEX0035084","chr14:56139890-56139973",84,45.21,73.93,-0.824457665124624,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",8,4,12,2,3,0,4,2,2,0,4,2,0.1667,0.5,0.5,TRUE
"ENSG00000126777","KTN1","HsaEX0035087","chr14:56130673-56130759",87,52.94,73.93,-0.824457665124624,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,0,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000165322","ARHGAP12","HsaEX0005409","chr10:32142994-32143134",141,NA,5.87,-1.26082057283991,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,2,24,1,5,1,4,8,0,1,14,1,0.0417,0.125,0.0714,FALSE
"ENSG00000165322","ARHGAP12","HsaEX0005405","chr10:32128565-32128639",75,NA,5.87,-1.26082057283991,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,16,0,0,0,4,4,0,0,16,0,0,0,0,FALSE
"ENSG00000119684","MLH3","HsaEX0039447","chr14:75506614-75506718",105,NA,1.98,-0.497382296888336,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000119684","MLH3","HsaEX0039449","chr14:75500122-75500193",72,NA,1.98,-0.497382296888336,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,1,2,0,4,8,0,1,14,0,0.0417,0.0625,0,FALSE
"ENSG00000158079","PTPDC1","HsaEX0050921","chr9:96863848-96864033",186,NA,2.78,-0.579975172923813,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000001617","SEMA3F","HsaEX0057075","chr3:50212529-50212621",93,30.43,27.75,0.268335950635575,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000143341","HMCN1","HsaEX0030180","chr1:186147548-186147898",351,NA,3.15,-0.794579478346446,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000144354","CDCA7","HsaEX0014136","chr2:174224115-174224219",105,6.43,12,-0.228076749346521,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,5,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000113916","BCL6","HsaEX0007911","chr3:187444519-187444686",168,NA,5.18,-2.18042703568874,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,2,5,1,4,8,0,2,12,0,0.0833,0,0,FALSE
"ENSG00000169914","OTUD3","HsaEX0045002","chr1:20232931-20233109",179,NA,3.69,-0.148626033825882,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"lowExpressed/lowPSI",16,2,24,0,5,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000204580","DDR1","HsaEX0018855","chr6:30863181-30863291",111,60,19.2,-0.999080199079497,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000165288","BRWD3","HsaEX0008562","chrX:80047353-80047451",99,NA,2.41,-0.49021792646565,"Alternative protein isoforms (Ref)","other",NA,"lowExpressed/lowPSI",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000100281","HMGXB4","HsaEX0030240","chr22:35658316-35658414",99,NA,13.8,-1.18839212096726,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres",16,3,24,2,5,0,4,8,1,1,10,2,0.0833,0.1875,0.2,TRUE
"ENSG00000127663","KDM4B","HsaEX0033291","chr19:5119129-5119230",102,NA,4.97,-0.660011063896958,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,3,24,0,3,1,4,8,0,0,16,3,0,0.1875,0.1875,TRUE
"ENSG00000117620","SLC35A3","HsaEX0059383","chr1:100483238-100483371",134,100,6.77,-1.4587788913114,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"framePres",16,2,24,1,4,1,4,8,0,1,14,2,0.0417,0.125,0.1429,FALSE
"ENSG00000064651","SLC12A2","HsaEX0058582","chr5:127512797-127512844",48,NA,5.34,-0.340045117267497,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,4,0,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000076984","MAP2K7","HsaEX0037512","chr19:7970693-7970740",48,NA,10.86,-0.447672066441824,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,3,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000157349","DDX19B","HsaEX0018885","chr16:70348805-70348858",54,85.41,5.49,-0.452067226567524,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,2,3,0,4,8,1,1,11,0,0.0833,0,0,FALSE
"ENSG00000171456","ASXL1","HsaEX0006387","chr20:31017704-31017856",153,73.33,24.52,-0.0953414708617734,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,5,0,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000007944","MYLIP","HsaEX0040986","chr6:16143935-16144094",160,NA,0.68,-0.268279594167914,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000164961","KIAA0196","HsaEX0033511","chr8:126095955-126096264",310,91.89,22.71,-2.9324829142784,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres",16,0,24,0,4,3,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000133687","TMTC1","HsaEX0066099","chr12:29736340-29736507",168,NA,2.62,0.194654104411672,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000133687","TMTC1","HsaEX0066096","chr12:29904599-29904805",207,NA,2.62,0.194654104411672,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,2,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000075539","FRYL","HsaEX0026474","chr4:48600846-48600890",45,NA,9.3,3.86734222591501,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000005889","ZFX","HsaEX0072711","chrX:24191724-24191840",117,20.25,7.18,0.264827826790426,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,3,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000150556","LYPD6B","HsaEX0037061","chr2:150017278-150017349",72,NA,0.03,-0.50663700327206,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000100354","TNRC6B","HsaEX0066392","chr22:40666126-40666284",159,NA,2.54,-0.517115338416605,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,2,5,0,4,8,0,2,12,1,0.0833,0.0625,0.0833,FALSE
"ENSG00000149657","LSM14B","HsaEX0036848","chr20:60705275-60705352",78,98.11,18.76,-0.804697109733932,"Alternative protein isoforms (Ref)","other",NA,"framePres/nonessential",2,0,6,0,5,0,1,2,0,0,2,0,0,0,0,FALSE
"ENSG00000149657","LSM14B","HsaEX0036845","chr20:60702641-60702757",117,62.98,18.76,-0.804697109733932,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,2,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000152229","PSTPIP2","HsaEX0050710","chr18:43604575-43604652",78,NA,2.64,0.668019844375623,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,2,24,3,4,0,4,8,1,2,8,1,0.125,0.125,0.125,FALSE
"ENSG00000106070","GRB10","HsaEX0028562","chr7:50799969-50800065",97,NA,20.21,-0.0876018312336338,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,3,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000150938","CRIM1","HsaEX0017243","chr2:36668404-36668643",240,97.79,268.83,-0.0787934594612186,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,5,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000150938","CRIM1","HsaEX0017247","chr2:36764498-36764689",192,91.46,268.83,-0.0787934594612186,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,2,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000124508","BTN2A2","HsaEX0008684","chr6:26385371-26385590",220,NA,4.25,-1.13984777842065,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000197746","PSAP","HsaEX0050522","chr10:73583645-73583653",9,41.15,686.2,-0.338059692054388,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,3,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000164938","TP53INP1","HsaEX0066607","chr8:95944298-95944335",38,NA,3.66,0.439932096112375,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,0,4,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000198169","ZNF251","HsaEX0073258","chr8:145980081-145980188",108,NA,4.78,-1.69777691468698,"Alternative protein isoforms (Ref, Alt. ATG)","other",NA,"lowExpressed/lowPSI",6,2,14,1,4,1,4,3,1,0,5,1,0.0714,0.3333,0.2,TRUE
"ENSG00000107643","MAPK8","HsaEX0037784","chr10:49632557-49632628",72,100,5.61,0.002893725101488,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",8,0,12,1,3,0,2,4,0,1,6,0,0.0833,0,0,FALSE
"ENSG00000105928","DFNA5","HsaEX0019325","chr7:24789183-24789412",230,NA,19.88,0.212545693664116,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,5,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000122483","CCDC18","HsaEX0013160","chr1:93735904-93736371",468,NA,9.55,-0.430205208373882,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,5,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000105429","MEGF8","HsaEX0038767","chr19:42875502-42875634",133,77.58,8.81,-1.22784035647199,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",TRUE,"framePres",16,1,24,1,5,1,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000105429","MEGF8","HsaEX0038772","chr19:42853651-42853851",201,77.78,8.81,-1.22784035647199,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,3,24,0,2,0,4,8,0,0,16,3,0,0.1875,0.1875,TRUE
"ENSG00000198270","TMEM116","HsaEX0065403","chr12:112381069-112381115",47,NA,2.47,-1.61225607419203,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,1,5,0,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000106078","COBL","HsaEX0016146","chr7:51150755-51150925",171,NA,0,-1.82854354383601,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"notExpressed",16,0,24,0,3,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000109320","NFKB1","HsaEX0042751","chr4:103432037-103432106",70,NA,10.53,-0.856858994855079,"Alternative protein isoforms (No Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,3,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000137965","IFI44","HsaEX0030943","chr1:79115871-79116337",467,NA,2.98,-0.0834680108504397,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,16,0,5,0,4,4,0,0,16,0,0,0,0,FALSE
"ENSG00000011566","MAP4K3","HsaEX0037664","chr2:39535084-39535146",63,NA,8.38,0.402203139163258,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,3,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000083097","DOPEY1","HsaEX0020727","chr6:83823046-83823140",95,NA,2.19,0.0776938014958174,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,2,24,0,4,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000163513","TGFBR2","HsaEX0064713","chr3:30664691-30664765",75,24.99,27.16,1.3437478177636,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000101574","METTL4","HsaEX0038920","chr18:2544194-2544285",92,NA,6.52,-0.200997629848026,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"framePres/nonessential",16,1,16,0,5,0,4,4,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000131504","DIAPH1","HsaEX0019673","chr5:140967791-140967817",27,100,35.48,-0.418871509190381,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,4,0,4,8,1,0,12,1,0.0417,0.0625,0.0833,FALSE
"ENSG00000040199","PHLPP2","HsaEX0047212","chr16:71718379-71718504",126,NA,4.97,0.154038402636685,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,2,5,0,4,8,2,0,8,1,0.0833,0.0625,0.125,FALSE
"ENSG00000071054","MAP4K4","HsaEX0037671","chr2:102487956-102488147",192,60.65,60.39,2.92087662321478,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,2,24,0,3,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000071054","MAP4K4","HsaEX0037668","chr2:102484491-102484499",9,18.33,60.39,2.92087662321478,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,0,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000071054","MAP4K4","HsaEX0037675","chr2:102477287-102477448",162,24.05,60.39,2.92087662321478,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,0,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000071054","MAP4K4","HsaEX0037676","chr2:102480289-102480513",225,NA,60.39,2.92087662321478,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,2,24,0,0,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000118454","ANKRD13C","HsaEX0004321","chr1:70790536-70790640",105,NA,8.23,-0.928700956352408,"Alternative protein isoforms (Ref)","other",NA,"framePres/nonessential",16,0,24,0,5,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000118454","ANKRD13C","HsaEX0004319","chr1:70736539-70736639",101,93.94,8.23,-0.928700956352408,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,1,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000070159","PTPN3","HsaEX0051028","chr9:112184998-112185132",135,NA,0.52,0.326508599423537,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,2,24,0,5,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000180900","SCRIB","HsaEX0056636","chr8:144889722-144889784",63,69.7,17.99,-2.56375376752629,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",12,0,20,0,5,3,4,6,0,0,12,0,0,0,0,FALSE
"ENSG00000049130","KITLG","HsaEX0034675","chr12:88909311-88909394",84,NA,5.71,0.0242323302165723,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,3,0,4,8,1,0,12,1,0.0417,0.0625,0.0833,FALSE
"ENSG00000197451","HNRNPAB","HsaEX0030283","chr5:177637133-177637273",141,62.91,194.5,-1.65844013559708,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,0,3,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000162600","OMA1","HsaEX0044726","chr1:58996273-58996401",129,NA,2.69,-0.403502165033299,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,2,24,0,5,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000164830","OXR1","HsaEX0045052","chr8:107749748-107749828",81,NA,7.26,-1.81643297628214,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000134138","MEIS2","HsaEX0038799","chr15:37186918-37187013",96,70.83,9.61,0.284884054476679,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,3,0,4,8,1,0,12,1,0.0417,0.0625,0.0833,FALSE
"ENSG00000116786","PLEKHM2","HsaEX0048420","chr1:16047824-16047883",60,51.43,25.97,-0.631970643078456,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000163093","BBS5","HsaEX0007770","chr2:170354137-170354199",63,NA,5.62,-0.425879877172563,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,3,1,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000177225","PDDC1","HsaEX0046158","chr11:773522-773629",108,93.02,17.87,0.200267724137801,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,2,24,1,5,0,4,8,0,1,15,2,0.0417,0.125,0.1333,FALSE
"ENSG00000163635","ATXN7","HsaEX0007289","chr3:63983297-63983363",67,NA,4.59,-0.119915824879856,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000163635","ATXN7","HsaEX0007291","chr3:63898839-63898901",63,NA,4.59,-0.119915824879856,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,2,1,0,4,8,2,0,8,0,0.0833,0.0625,0,FALSE
"ENSG00000037749","MFAP3","HsaEX0038948","chr5:153429117-153429577",461,NA,11.43,-0.843839312588603,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,2,24,1,5,0,4,8,0,1,14,2,0.0417,0.125,0.1429,FALSE
"ENSG00000166130","IKBIP","HsaEX0031231","chr12:99028074-99028191",118,86.92,25.7,-0.477866110345298,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000141252","VPS53","HsaEX0070651","chr17:565049-565135",87,NA,4.8,-0.0588677696095193,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,1,3,0,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000109762","SNX25","HsaEX0060860","chr4:186272599-186272763",165,84.39,12.81,-1.67584418184472,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,1,5,1,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000138443","ABI2","HsaEX0000651","chr2:204261508-204261690",183,NA,15.46,-0.33665241251583,"Alternative protein isoforms (No Ref)","other",NA,"framePres/nonessential",16,0,24,0,4,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000138443","ABI2","HsaEX0000647","chr2:204276008-204276094",87,37.98,15.46,-0.33665241251583,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,0,0,4,8,0,0,16,0,0,0,0,FALSE
